label,text
MANIAC,8 0 4 0 6 0 8 0 6 4 8 4 6 8 6 4 6 0 6 0 4 0 4 0 A 0 6 4 8 2 6 4 2 0 2 0 8 0 8 0 B 0 8 4 2 8 6 2 8 0 3 0 8 0 1 0 9 0 4 8 2 6 8 2 4 0 9 0 4 0 7 0 3 0 8 2 4 6 2 8 2 0 3 0 8 4 8 4 6 2 6 2 8 4 6 0 1 0 6 0 3 0 4 0 A 0 B 0 9 0 1 0 2 0 1 0 8 6 8 6 4 2 4 2 8 6 4 0 3 0 4 0 1 0 6 0 A 0 B 0 7 0 3 0 4 2 0 6 0 0 2 0 8 4 0 2 0 0 0 0 2 6 2 8 2 6 2 4 2 8 2 4 2 6 2 0 8 2 0 B 0 0 2 0 8 6 0 4 0 0 0 0 4 8 6 8 4 2 6 0 A 0 B 0 A 0 B 0 8 4 2 4 8 4 6 8 6 2 6 8 0 0 0 0 1 0 0 3 0 0 A 0 0 4 0 6 0 0 0 0 4 2 6 2 4 2 8 4 8 6 8 4 0 0 0 0 B 0 0 A 0 0 B 0 0 0 0 0 0 0 0 0 6 0 0 0 4 0 4 0 0 0 8 0 2 0 2 0 8 0 4 0 4 0 6 0 8 4 2 4 6 2 6 0 8 0 6 4 6 2 0 0 2 6 8 6 4 8 4 0 2 0 2 0 1 0 3 0 2 6 8 6 4 8 4 0 2 0 4 6 4 8 0 0 8 4 2 4 6 2 6 0 8 0 8 0 8 0 8 0 8 2 6 0 4 2 8 0 B 0 2 8 4 6 8 0 4 8 2 0 8 2 6 0 4 2 2 0 6 2 2 0 4 2 6 0 6 8 4 0 B 0 8 2 6 4 2 0 A 0 2 0 4 0 6 0 6 0 3 0 1 0 6 0 4 2 4 0 6 2 6 0 8 4 6 0 8 6 4 0 4 8 6 0 6 8 4 0 4 8 2 0 6 8 2 0 4 6 2 6 4 0 A 0 4 8 2 6 8 0 1 0 6 2 4 8 6 0 7 0 6 8 4 8 2 0 B 0 8 4 2 8 6 4 8 0 6 2 8 2 8 4 8 0 6 8 4 6 2 4 2 0 6 4 2 8 6 4 2 0 6 4 8 2 6 4 2 8 6 2 8 6 8 4 2 6 2 8 6 2 6 8 2 4 8 2 6 4 2 
MANIAC,B 0 8 0 2 0 B 0 C 6 4 2 6 4 8 6 4 0 6 0 4 4 6 0 4 0 6 0 6 6 4 0 4 0 6 0 4 C 4 0 4 0 6 2 4 6 0 0 D 0 C 0 D D C 0 D 0 C 0 C C D 0 D 0 C 0 D 8 4 0 4 4 4 4 2 2 2 0 8 0 2 0 8 8 2 0 8 0 2 0 8 8 2 0 2 0 8 0 4 C 4 0 4 0 6 2 4 6 0 0 D 0 C 0 D D C 0 D 0 C 0 C C D 0 D 0 C 0 D 2 4 0 6 0 6 0 C 8 6 0 8 2 6 2 4 2 8 2 6 2 4 2 8 2 6 2 0 2 0 2 0 2 0 2 8 0 2 0 8 0 0 0 8 2 4 2 6 2 8 2 4 2 6 2 8 2 4 2 0 D 0 D 0 D 0 D C 0 D 0 1 0 3 0 C D 2 8 4 2 0 6 C 8 2 6 0 0 0 0 D 0 D 0 D 0 D 0 G 0 K 0 B 0 0 0 8 2 8 4 6 2 0 C 2 D 2 8 0 0 0 0 4 6 2 8 4 6 0 0 4 2 6 0 C D 0 0 6 D 0 0 4 C 4 C 0 0 6 2 4 2 6 2 0 0 4 8 6 8 4 8 M 0 I 0 H 0 8 0 6 0 2 6 C D 0 C M 0 H 0 I 0 A 0 B 0 1 0 3 0 2 0 M 0 I 0 H 0 8 0 6 0 2 6 C D 0 C M 0 H 0 I 0 A 0 B 0 1 0 3 0 6 4 C 4 6 0 4 0 4 0 6 0 6 0 8 6 4 2 0 0 8 0 8 0 8 0 6 0 4 0 8 2 6 4 0 0 D 0 D 0 D 0 C 0 C 0 8 6 4 2 8 6 0 0 2 0 2 0 8 0 6 0 2 0 4 0 C 4 6 0 I 0 H 0 4 2 6 C 0 0 D 0 6 D 6 0 H 0 I 0 7 0 9 0 M 0 0 0 4 C 4 0 K 0 G 0 C 8 6 C 0 0 D 0 6 D 6 0 J 0 F 0 7 0 9 0 M 0 0 0 4 C 8 4 C 8 4 C 8 0 0 9 0 0 7 0 6 D 8 6 D 8 0 6 C 2 4 6 2 8 2 0 4 C 8 4 C 8 4 C 8 0 0 9 0 0 1 0 M 0 B 0 G 0 K 0 F 0 J 0 B 
MANIAC,8 0 8 0 8 C 2 0 8 0 8 0 8 D 2 0 8 0 C 0 D 0 2 0 6 4 2 8 6 0 1 0 8 D 4 2 8 6 C 2 8 6 2 C 2 D 8 6 4 2 D 2 4 6 C 2 8 6 2 4 2 6 4 2 6 2 4 8 4 2 D 2 C 6 2 4 2 6 C 2 8 D 2 C 2 6 4 2 4 6 4 2 B 0 0 0 ( 6 8 ) 0 ( 8 6 ) 0 ( 6 2 ) 0 ( 2 C ) 0 ( C 2 ) 0 ( 2 D ) 0 ( D 8 ) 0 ( 8 4 ) 0 ( 4 8 ) 0 ( 8 6 ) 0 ( 6 2 ) 0 ( 2 4 ) 0 ( 4 2 ) 0 ( 2 6 ) 0 ( 6 4 ) 0 ( 4 6 ) 0 ( 6 C ) 0 ( C 8 ) 0 ( 8 4 ) 0 ( 4 2 ) 0 ( 2 8 ) 0 ( 8 D ) 0 ( D 8 ) 0 ( 8 6 ) 0 ( 6 2 ) 0 ( 2 6 ) 0 ( 6 4 ) 0 ( 4 2 ) 0 ( 2 4 ) 0 ( 4 6 ) 0 2 0 0 0 8 0 1 0 3 0 8 0 2 0 3 0 1 0 8 0 M 0 2 0 8 0 B 0 2 0 K 0 2 0 B 0 8 0 G 0 2 0 B 0 1 0 8 0 M 0 3 0 2 0 9 0 2 0 B 0 3 0 8 0 B 0 1 0 8 0 3 0 1 0 8 0 1 0 2 0 3 0 2 0 8 0 D 0 C 0 2 0 4 2 6 0 C 2 6 0 4 2 6 0 C 2 6 0 6 2 4 0 D 2 4 0 6 2 4 0 D 2 4 0 4 2 6 2 C 2 6 2 4 2 D 2 4 2 6 2 6 2 4 2 D 2 4 2 6 2 C 2 6 2 4 2 6 8 4 2 6 8 4 2 8 C 2 D 8 4 2 6 4 8 6 2 C 8 D 2 2 8 C D 2 8 4 2 6 4 2 2 2 0 0 0 A 0 1 0 3 0 8 0 D 0 3 0 1 0 8 6 2 0 3 0 1 0 8 0 C 0 1 0 3 0 8 4 2 0 G 0 K 0 2 0 B 0 2 0 8 0 C 2 2 0 1 0 3 0 2 0 A 0 B 0 2 0 2 0 B 
MANIAC,4 0 D 0 C 0 6 0 2 0 6 0 4 0 8 0 2 0 0 0 2 0 D 0 4 0 6 0 C 0 2 0 4 0 8 0 8 0 8 0 2 0 D 0 4 6 C 6 2 0 0 0 D 0 4 0 6 0 A 0 4 0 A 0 4 0 D 0 2 0 D 0 2 0 6 0 4 0 D 0 2 0 8 0 4 D 4 6 C 0 H 0 2 0 J 0 4 0 0 0 4 0 7 0 2 6 2 6 2 D 2 D 4 D 4 D 4 8 4 8 C 8 C 8 C 5 C 5 8 5 8 5 8 6 8 6 A 0 2 0 J 0 A 0 F 0 A 0 6 0 4 8 2 0 6 0 0 0 4 0 D 0 2 8 4 0 6 0 0 C C C 8 0 4 0 D 0 2 0 8 0 4 6 2 0 J 0 8 0 4 0 6 0 2 0 8 4 6 2 D 0 I 0 0 0 C 0 8 0 4 0 6 2 0 8 0 0 0 0 2 0 J 0 C 0 6 0 4 8 2 D 4 0 0 0 6 0 2 0 D 0 4 0 8 2 8 4 6 0 0 0 0 0 C 0 2 0 0 0 0 0 4 0 8 0 2 6 4 0 8 0 2 0 6 0 ( 4 D 0 0 ) C 6 2 0 8 4 8 2 0 0 6 0 4 0 0 0 8 2 D 0 4 0 6 0 2 0 I 0 6 0 H 0 4 0 2 0 8 0 2 C 2 D 2 0 6 0 4 2 C 2 4 0 0 0 B 0 0 0 2 0 0 0 J 0 6 4 8 0 2 D C 0 H 0 I 0 0 0 2 0 2 8 4 0 D 0 2 0 6 0 B 0 C 0 B 0 D 0 8 0 2 0 4 D 2 6 4 0 8 0 2 D 4 6 2 0 0 0 B 0 2 0 8 0 0 0 7 0 6 C 2 0 4 D 2 0 A 0 B 0 4 0 6 C 6 C 2 0 4 0 8 2 6 2 D 0 D 0 D 4 D 2 6 0 6 0 C 8 2 D 4 0 4 0 8 2 6 2 D 0 4 0 D 2 6 4 D 0 2 0 8 4 2 D 4 0 4 0 4 8 2 6 C 0 C 0 C 2 4 6 8 
MANIAC,8 4 2 0 4 8 4 0 8 4 2 0 8 6 8 0 0 8 2 0 4 8 2 0 B 2 8 6 2 8 B 0 8 6 3 0 6 2 A 0 8 4 1 0 6 2 A 0 4 2 A 0 6 2 A 0 8 2 3 0 8 2 1 0 8 4 1 0 2 8 6 0 2 8 7 0 2 8 6 0 8 6 8 6 2 8 4 2 A 0 0 8 6 8 A 0 8 6 8 6 8 2 0 0 2 4 2 4 2 8 0 0 8 6 8 6 8 2 0 0 2 4 2 4 2 4 8 0 8 4 2 0 4 8 4 0 8 2 6 0 6 8 6 0 4 8 4 8 4 8 2 0 B 2 8 6 2 8 4 2 8 6 2 8 4 8 4 2 8 6 2 8 4 8 4 2 8 6 2 8 4 8 4 2 8 6 2 8 4 8 4 2 8 6 2 6 2 8 4 2 8 6 2 6 2 8 4 2 8 6 2 6 2 8 4 2 8 6 2 8 4 8 4 2 8 6 8 6 8 6 2 0 0 6 0 8 6 8 2 0 8 6 8 6 8 6 2 0 ( 8 4 8 4 8 4 8 4 8 4 8 4 8 4 8 4 8 4 0 0 ) 0 0 4 6 6 2 8 2 6 4 6 2 6 4 8 2 6 4 6 2 8 4 2 8 0 0 0 6 2 8 B 2 6 4 6 4 4 2 8 2 4 6 4 6 6 2 8 2 6 4 6 4 4 0 ( 4 8 4 8 4 0 8 4 8 4 8 0 4 6 4 6 ) 4 
MANIAC,8 4 2 0 4 8 C 0 8 6 2 0 6 8 D 0 0 8 2 0 C 8 D 0 B 2 8 D 2 8 B 0 8 D 3 0 6 D 9 0 8 D 3 0 6 D 9 0 8 D 3 0 6 D 9 0 8 D 3 0 6 D 9 0 8 4 1 0 2 C E 0 8 4 1 0 2 C E 0 8 4 C 4 2 C E 2 7 0 0 8 4 C 1 0 C 4 C 4 C 2 0 0 D 6 D 6 D 2 0 0 C 4 C 4 C 2 0 0 D 6 D 6 D 6 2 0 8 4 2 0 4 8 C 0 8 6 2 0 6 8 D 0 8 C D 8 C 8 D 0 B 2 8 D 2 8 6 2 8 D 2 8 6 D 6 2 8 D 2 8 6 D 6 2 8 D 2 8 6 D 6 2 8 D 2 8 6 D 6 2 8 4 2 4 2 C E 2 8 4 2 4 2 C E 2 8 4 2 4 2 C E 2 8 4 2 8 4 C 4 2 C 4 C 4 C 4 2 0 0 D 0 D 6 D 2 0 C 4 C 4 C 4 2 0 ( 8 6 8 6 8 6 8 6 8 6 8 6 8 6 8 6 8 6 ) 0 0 0 6 2 4 6 8 2 C D 4 2 6 4 8 2 D C 6 2 4 6 8 2 0 0 0 C D C B 2 D C 6 4 E 2 8 2 C D 4 6 L 2 8 2 D C 6 4 E 0 ( 4 C 4 C ) 4 ( 8 4 8 4 ) 8 ( 4 6 4 6 ) 4 
MANIAC,4 2 8 6 4 2 8 6 4 2 8 6 2 8 4 6 ( 4 2 0 0 4 2 0 0 ) 8 6 2 0 ( 8 4 0 0 8 4 0 0 ) 6 8 2 0 ( 4 6 0 4 ) 6 0 ( 8 2 0 8 ) 2 0 4 8 2 0 4 6 A 0 ( 6 8 0 0 6 8 0 0 ) 2 4 6 0 ( 2 8 0 0 2 8 0 0 ) 4 6 8 0 ( 2 4 0 2 ) 8 0 ( 6 2 0 6 ) 8 0 2 2 ( 2 0 4 2 0 8 0 6 ) 8 0 2 4 6 2 8 4 6 0 8 4 6 8 2 4 6 0 2 8 6 2 8 4 2 0 6 2 8 4 0 6 0 6 8 2 4 6 2 8 4 0 2 6 8 2 4 6 2 0 4 2 8 6 2 8 4 0 2 6 8 2 0 0 0 0 0 4 ( 6 2 0 0 4 0 6 2 ) 0 4 8 0 2 6 0 4 2 0 8 6 4 2 0 8 6 0 4 8 2 6 0 4 2 0 8 6 4 8 0 2 6 2 8 0 4 6 0 8 2 0 4 8 2 6 0 8 2 0 7 0 0 0 3 0 0 0 8 2 4 6 2 8 4 0 ( 6 0 0 6 0 0 8 2 ) 4 0 0 0 ( 6 0 0 4 ) 0 6 ( 0 0 2 8 ) 4 0 ( 6 0 0 8 ) 0 2 ( 0 0 4 8 ) 2 0 ( 6 0 0 6 ) 0 6 ( 4 0 0 4 ) 0 4 2 8 6 2 8 B 0 0 ( 2 0 0 8 ) 0 6 ( 0 0 2 8 ) 4 0 ( 6 0 0 2 ) 0 2 ( 0 0 8 4 ) 2 0 ( 8 0 0 6 ) 0 4 ( 8 0 0 2 ) 0 6 4 2 B 0 2 2 0 2 0 0 0 0 0 0 0 0 A 0 0 0 0 0 0 0 6 4 ( 2 8 0 0 ) 6 6 6 0 2 8 ( 4 2 0 0 ) 8 8 8 0 6 2 ( 8 4 0 0 ) 6 2 ( 8 4 0 0 ) 2 8 6 2 B 0 0 0 4 4 4 0 ( 6 2 8 0 ) 0 0 4 4 2 0 ( 8 6 2 0 ) 0 0 8 4 2 8 6 4 2 8 0 8 8 0 B A 0 B 0 0 0 0 0 0 ( 0 0 2 8 ) 2 0 0 0 4 2 0 9 0 0 0 0 0 0 0 0 4 2 ( 8 0 6 2 0 8 0 8 ) 4 0 6 2 8 0 4 2 8 0 6 6 ( 6 0 4 2 ) 0 0 0 0 8 6 ( 2 0 8 4 0 6 0 8 ) 2 0 4 6 ( 6 0 2 8 0 4 0 2 ) 8 0 6 2 4 0 6 4 2 0 3 0 0 0 4 2 8 6 A 
MANIAC,D 8 6 2 D 8 6 2 8 4 2 C 2 8 6 D 6 0 ( 6 8 ) 0 2 4 8 0 2 0 ( D 4 ) 0 6 8 2 0 4 6 ( 2 D ) 0 4 6 2 D 4 2 8 6 C D 2 0 8 0 ( 4 D ) 0 C 6 2 0 8 0 ( 2 C ) 0 6 2 8 0 4 2 ( C 6 ) 0 4 2 ( C 6 ) 0 8 D 2 6 4 2 8 0 6 2 ( 8 4 ) 0 D C 8 0 4 2 ( 8 6 ) 0 C D 4 0 8 2 ( D 4 ) 0 6 8 2 0 C 6 ( 4 D ) 0 8 6 ( 2 D ) 0 4 8 ( 2 D ) 0 4 6 8 0 2 C ( 6 4 ) 0 D 2 8 0 4 6 ( C 2 ) 0 8 6 2 0 D 8 6 2 D 4 2 0 B 0 0 0 0 0 0 0 ( C 2 ) 0 8 6 0 M 0 0 ( 8 6 ) 0 2 D 0 B 0 0 ( 8 D ) 0 C 0 ( 8 4 ) 0 2 0 8 6 C D 0 0 0 0 ( 4 6 ) 0 8 2 0 B 0 0 ( C 2 ) 0 8 6 0 M 0 0 ( 8 6 ) 0 2 0 ( 8 4 ) 0 2 0 8 6 C D 4 0 0 0 2 ( 0 8 ) 0 ( 6 C ) D 0 0 4 0 8 2 6 ( 4 2 ) C 0 6 0 2 8 4 ( D C ) 6 0 0 8 2 ( C 6 ) 0 8 2 ( C 6 ) 0 8 D 2 8 4 0 0 6 0 8 2 4 ( 6 2 ) D 0 4 0 2 8 6 ( C 2 ) 8 0 0 6 2 ( D 4 ) 0 6 2 ( D 4 ) 0 8 C 2 8 6 0 4 0 2 0 0 0 0 0 0 0 B 0 0 0 0 0 0 2 0 D 4 6 ( C 2 ) 8 0 6 0 4 8 2 ( D 4 ) 8 0 0 C 2 ( 8 6 ) 0 C 2 ( 8 6 ) 0 2 8 4 2 8 0 0 6 0 C 8 4 ( 2 C ) 6 0 4 0 D 2 8 ( 4 D ) C 0 0 6 8 ( 2 C ) 0 6 8 ( 2 C ) 0 6 4 8 0 C 0 2 0 8 0 0 0 0 0 0 0 B 0 0 0 0 0 0 0 C 2 ( 8 6 ) 0 C D 2 0 8 4 ( D C ) 0 6 8 2 0 ( C 6 ) 0 2 0 ( D 4 ) 0 2 0 8 6 2 8 4 0 0 0 D C ( 6 8 ) 0 2 C 6 0 4 D ( 2 8 ) 0 4 2 8 0 ( 6 D ) 0 2 0 ( 4 C ) 0 2 0 I 0 0 0 0 0 0 0 H 
MANIAC,6 2 C 0 2 D 4 0 6 8 6 8 2 2 4 0 8 0 4 0 2 6 2 0 C D 2 0 8 8 8 4 6 0 C 0 2 4 6 0 2 C 2 0 D D D 0 4 0 8 0 2 ( 6 2 ) 8 0 4 ( 2 8 ) 2 0 4 6 2 D 4 0 8 0 2 ( 6 2 ) D 0 C ( 2 8 ) 6 0 2 4 2 6 C 0 6 0 2 ( D 4 ) 8 0 2 ( 8 4 ) 6 0 4 2 D 2 4 0 8 0 2 ( 6 4 ) D 0 C ( 2 8 ) 6 0 2 8 4 2 8 0 8 0 6 6 6 6 C 0 C 0 2 2 2 2 D 0 D 0 2 4 6 2 C 0 C 0 2 D 4 6 C 0 2 0 8 ( 6 8 ) 2 0 4 ( 8 2 ) 8 0 4 6 8 2 C 0 2 0 8 ( 6 8 ) 2 0 C ( D 2 ) 6 0 8 6 8 2 C 0 6 0 2 ( D 4 ) 8 0 2 ( 8 C ) 6 0 4 2 D 6 4 0 8 0 2 ( 6 C ) D 0 4 ( 2 8 ) 6 0 2 8 C 2 8 2 4 2 4 1 1 0 8 6 2 6 2 3 3 0 C 6 4 D 2 J J 0 6 8 2 D 2 0 0 0 4 D C 6 2 A A 0 D 2 6 4 D M M 0 6 4 8 2 D J J 0 4 4 6 6 C C 2 2 C 0 6 0 2 ( D 4 ) 8 0 2 ( 8 4 ) 6 0 4 2 D 2 4 0 8 0 2 ( 6 4 ) D 0 C ( 2 8 ) 6 0 2 8 4 2 C 0 6 0 8 ( 2 4 ) 2 0 D ( 2 4 ) 6 0 2 D 2 8 4 0 2 0 8 ( D 4 ) 6 0 C ( D 2 ) 6 0 8 2 4 D C 0 0 0 0 0 0 0 C 0 6 8 2 ( C 6 ) 2 8 7 
MANIAC,2 0 0 0 0 0 0 2 8 0 0 0 0 0 0 0 6 0 0 0 0 0 0 6 4 0 0 0 0 0 0 0 8 ( 4 2 ) 4 6 2 0 6 8 4 0 0 8 0 6 0 2 0 6 0 2 0 4 0 2 0 6 0 4 0 8 0 6 0 8 0 4 0 6 4 0 4 ( 2 8 ) 2 4 6 0 6 8 6 0 2 0 8 0 4 0 2 ( 4 6 ) 4 8 2 0 8 4 2 0 6 0 2 0 4 0 8 ( 2 6 ) 2 4 2 0 6 4 8 0 4 0 2 0 6 0 2 ( 8 6 ) 4 2 8 0 6 2 4 0 2 0 8 0 4 0 8 0 6 0 0 ( 6 2 ) 0 8 4 ( 0 2 ) 0 4 8 ( 0 2 ) 0 6 2 0 4 0 2 0 6 0 8 ( 0 2 ) 0 6 2 ( 0 8 ) 0 4 6 0 4 0 8 0 2 0 6 ( 0 8 ) 0 2 6 ( 0 2 ) 0 4 8 0 6 0 4 0 6 0 4 ( 0 6 ) 0 2 6 ( 0 4 ) 0 2 6 0 2 0 8 0 6 0 4 8 2 4 2 0 B 0 4 0 2 0 6 0 2 0 4 0 8 0 2 0 6 0 6 4 8 2 6 8 4 8 2 4 8 4 6 0 A 0 8 0 4 0 2 0 4 0 6 0 2 0 8 0 4 0 8 2 4 6 4 2 8 6 8 2 4 2 8 0 B 0 2 0 8 0 6 0 2 0 4 2 8 0 6 2 4 0 8 0 3 0 8 0 1 0 4 2 6 0 6 8 4 0 4 0 3 0 8 0 1 0 8 2 2 0 4 6 6 0 4 0 2 0 6 0 4 4 4 0 B 0 4 2 8 6 8 6 2 4 2 6 8 4 8 2 6 2 8 6 4 8 4 2 8 6 2 8 4 8 4 2 6 2 8 6 2 6 2 8 2 8 4 8 2 6 2 8 4 8 4 2 8 0 4 0 6 0 4 0 6 0 4 6 4 2 4 8 4 0 6 ( 8 2 ) 8 4 6 0 4 2 6 0 2 0 4 0 6 0 2 ( 6 4 ) 6 2 8 0 4 2 8 0 6 0 2 0 8 0 4 ( 8 2 ) 6 4 6 0 4 2 8 0 0 0 0 0 0 0 2 0 6 0 4 0 2 8 6 
MANIAC,B ( 0 2 ) 8 0 1 ( 0 4 ) 6 0 1 ( 0 8 ) 6 0 3 ( 0 8 ) 4 6 8 0 B 0 8 4 2 0 8 6 2 8 4 2 8 0 3 ( 0 4 ) 2 0 B ( 0 2 ) 8 0 6 4 2 8 6 2 4 0 0 0 0 B 0 0 0 0 8 4 6 4 0 6 0 2 8 4 2 8 0 6 0 2 6 4 8 2 0 6 0 4 2 8 6 2 0 8 0 4 6 2 8 4 0 2 0 8 6 4 6 4 0 8 0 2 6 4 2 8 0 2 0 4 6 2 8 2 6 4 2 0 4 2 8 6 4 6 2 0 6 2 8 4 6 4 2 0 8 6 4 6 2 8 4 0 8 4 6 4 2 8 6 0 4 8 2 6 8 2 4 8 2 6 8 2 4 6 2 0 4 6 4 6 2 0 8 4 0 6 4 2 0 A 0 0 B 2 8 0 B 2 8 0 3 8 4 2 8 6 B 0 B 2 8 0 B 2 8 0 1 8 6 2 8 4 B 0 3 4 2 0 3 4 2 0 7 6 2 0 7 6 2 0 8 4 2 8 6 4 2 0 8 8 6 4 2 8 6 0 ( 6 4 ) 0 ( 6 4 ) 0 6 4 2 0 2 2 8 8 8 6 2 0 ( 6 4 ) 0 ( 6 4 ) 0 8 2 6 0 6 6 8 2 4 4 6 0 A A 0 3 3 0 B B 0 1 1 0 6 4 2 0 9 9 0 B B 0 1 1 0 B B 0 8 4 2 0 B 0 1 0 8 6 2 8 4 2 8 6 2 6 8 6 6 0 0 0 4 0 0 0 B ( 0 2 ) 4 8 6 4 2 8 2 ( 0 2 ) 4 0 6 ( 0 6 ) 4 0 8 ( 0 8 ) 4 0 6 ( 0 6 ) 4 0 8 0 4 0 6 4 2 0 8 8 6 4 4 6 2 0 B 0 2 0 6 6 2 0 6 4 2 0 3 0 1 0 8 4 8 4 8 8 2 0 2 6 2 6 2 2 8 0 B 2 8 0 B 2 8 0 B 2 8 6 4 2 8 0 3 4 2 0 3 4 2 0 B 8 6 4 2 8 6 0 ( 2 8 ) 2 0 6 4 2 0 8 ( 6 4 ) 6 2 8 
MANIAC,4 0 2 0 6 0 8 0 4 0 2 0 6 0 8 0 0 ( 4 2 ) 0 ( 4 2 ) 0 ( 6 8 ) 0 ( 6 8 ) 0 ( 4 2 ) 0 ( 4 2 ) 0 ( 6 8 ) 0 ( 6 8 ) 0 ( 4 2 ) 0 ( 8 6 ) 0 ( 4 8 ) 0 ( 2 6 ) 0 0 0 0 0 0 0 0 4 8 4 6 8 2 4 0 6 2 6 4 8 2 6 0 4 2 6 2 4 8 2 0 6 2 4 2 6 8 2 0 4 6 2 8 4 2 8 0 6 4 2 8 6 2 8 0 4 2 6 8 4 2 8 0 0 0 B 0 0 0 B 0 8 8 B 0 8 8 B 0 2 2 B 0 2 2 B 0 8 8 1 0 8 8 3 0 8 8 1 0 6 6 1 0 8 6 1 0 8 2 B 0 2 8 1 0 8 6 1 0 8 6 A 0 4 2 9 0 4 8 3 0 4 6 A 0 6 6 0 0 0 1 0 0 8 0 0 0 0 3 0 0 4 0 0 0 0 A 0 0 4 0 0 0 0 9 0 0 2 2 0 0 0 B 0 0 8 0 0 0 0 A 0 0 4 0 0 0 0 3 0 0 8 0 0 0 0 1 0 0 8 6 4 8 2 6 B 0 2 8 6 2 6 4 A 0 6 4 2 8 6 2 B 0 2 8 6 2 8 4 1 0 8 6 4 8 2 6 B 0 2 8 6 4 2 8 B 0 2 8 4 2 8 6 4 8 2 6 4 2 8 6 3 0 4 8 2 6 8 2 4 6 8 6 2 6 4 8 2 6 4 2 8 6 4 8 2 6 4 2 8 6 2 8 4 2 8 6 8 4 8 6 2 8 4 2 8 6 4 8 2 6 4 2 4 6 2 8 4 2 8 0 0 0 0 0 0 0 2 8 B 2 8 2 B 8 2 8 B 2 8 2 B 8 2 6 B 2 8 6 B 2 8 6 3 8 4 2 A 6 2 8 7 6 8 2 1 6 2 8 7 6 2 8 7 6 8 2 1 8 2 6 B 2 8 6 B 2 8 6 B 0 8 0 8 0 8 B 0 0 8 0 8 0 8 B 0 0 2 0 2 0 2 B 0 0 2 0 2 0 2 B 0 0 8 0 4 0 2 A 0 0 6 0 2 0 8 B 0 0 2 0 8 0 6 B 0 0 A 
